Wall time,Step,Value
1657826450,5310,-0.000759184
1657826735,5318,-0.002317425
1657826960,5329,-0.000887337
1657826969,5330,-0.001467752
1657827297,5345,-0.002052233
1657827377,5348,-0.000811081
1657827551,5359,-0.001339556
1657827555,5360,-0.002297762
1657827679,5363,-0.001289651
1657827920,5380,-0.001987539
1657828012,5384,-0.001631049
1657828087,5388,-0.001446819
1657828307,5397,-0.000975718
1657828400,5402,-0.001875261
1657828438,5404,-0.001386156
1657828453,5406,-0.002490701
1657828630,5415,-0.001792987
1657828701,5420,-0.001312419
1657828765,5425,-0.002290491
1657829038,5439,-0.000743405
1657829042,5440,-0.002465369
1657829101,5442,-0.001393763
1657829234,5447,-0.0011446
1657829341,5456,-0.002491876
1657829497,5462,-0.00059924
1657829649,5475,-0.002070017
1657829809,5484,-0.002307623
1657829905,5490,-0.000916767
1657829916,5491,-0.001246331
1657830010,5495,-0.001200706
1657830121,5501,-0.001308371
1657830308,5507,-0.001555401
1657830403,5512,-0.002003245
1657830429,5515,-0.001742948
1657830508,5517,-0.001968446
1657830717,5528,-0.001302527
1657830857,5532,-0.000498298
1657831064,5541,-0.001422494
1657831156,5545,-0.001453108
1657831297,5549,-0.001647988
1657831413,5554,-0.000684697
1657831552,5559,-0.001566843
1657831698,5566,-0.002068572
1657831777,5571,-0.00242586
1657831822,5573,-0.001882436
1657831842,5575,-0.001806402
1657831847,5576,-0.002366576
1657831960,5585,-0.001213838
1657831968,5586,-0.00171143
1657832019,5587,-0.001880221
1657832131,5593,-0.001973612
1657832363,5605,-0.00120019
1657832458,5610,-0.001746884
1657832604,5618,-0.002491876
1657832618,5620,-0.002491876
1657832827,5630,-0.00104867
1657832883,5632,-0.002490105
1657833152,5647,-0.001179732
1657833336,5658,-0.001886982
1657833365,5660,-0.000853798
1657833484,5664,-0.000633582
1657833500,5666,-0.001951881
1657833748,5676,-0.002414948
1657833859,5679,-0.002290491
1657834062,5687,-0.00242586
1657834371,5700,-0.000833883
1657834785,5713,-0.001810291
1657834909,5720,-0.001452317
1657835032,5723,-0.001132194
1657835130,5727,-0.00191576
1657835265,5741,-0.00248727
1657835449,5752,-0.000850074
1657835597,5759,-0.001706204
1657835714,5766,-0.001406819
1657835941,5776,-0.001304532
1657836035,5779,-0.001419558
1657836110,5784,-0.00248727
1657836212,5789,-0.002146377
1657836282,5795,-0.001025367
1657836313,5797,-0.002327157
1657836456,5807,-0.002490105
1657836476,5808,-0.000774764
1657836749,5825,-0.000851049
1657836809,5828,-0.002490701
1657836916,5835,-0.002493559
1657837143,5845,-0.000679662
1657837239,5847,-0.000685265
1657837440,5859,-0.002318803
1657837554,5862,-0.001511873
1657837569,5864,-0.001498962
1657837723,5871,-0.002297762
1657837979,5881,-0.000880648
1657838156,5889,-0.002441136
1657838169,5891,-0.001675945
1657838250,5893,-0.001089956
1657838271,5896,-0.002367985
1657838350,5898,-0.002449824
1657838530,5907,-0.002044271
1657838751,5917,-0.001072691
1657838786,5918,-0.000506718
1657838934,5926,-0.001252535
1657839007,5928,-0.002170171
1657839116,5932,-0.002414948
1657839129,5933,-0.001132059
1657839501,5952,-0.001023658
1657839670,5957,-0.001316782
1657839684,5959,-0.002483109
1657839724,5960,-0.000432124
1657839825,5963,-0.001841748
1657840032,5972,-0.000683039
1657840353,5990,-0.001693706
1657840536,6000,-0.001326544
1657840712,6010,-0.001898129
1657840791,6015,-0.00246212
1657840864,6019,-0.001280913
1657840869,6020,-0.002317425
1657840917,6024,-0.002490701
1657841054,6030,-0.001239613
1657841059,6031,-0.002318803
1657841158,6032,-0.001242484
1657841187,6035,-0.001989141
1657841285,6038,-0.002478465
1657841613,6052,-0.001811566
1657841749,6057,-0.001484137
1657841772,6060,-0.001250813
1657842196,6077,-0.001202778
1657842203,6078,-0.00183301
1657842300,6082,-0.00059726
1657842375,6087,-0.001521227
1657842537,6094,-0.001203628
1657842744,6103,-0.002433642
1657842759,6105,-0.001443405
1657842990,6115,-0.001462621
1657843118,6121,-0.000952797
1657843196,6123,-0.00139153
1657843286,6129,-0.001742948
1657843315,6131,-0.000950283
1657843381,6133,-0.001462627
1657843572,6140,-0.000857793
1657843718,6145,-0.001253877
1657843810,6147,-0.000566891
1657843841,6149,-0.000611949
1657843863,6150,-0.000734122
1657843977,6157,-0.000871097
1657844123,6165,-0.002493559
1657844247,6172,-0.002493559
1657844268,6176,-0.002409524
1657844392,6181,-0.002297762
1657844477,6184,-0.002493559
1657844688,6200,-0.001554949
1657844845,6210,-0.002277897
1657844856,6211,-0.001339556
1657844912,6213,-0.00110152
1657844984,6219,-0.002463147
1657844990,6220,-0.002052233
1657845140,6225,-0.00125768
1657845307,6232,-0.001456958
1657845410,6237,-0.002358572
1657845450,6240,-0.001494669
1657845567,6244,-0.001010981
1657845664,6250,-0.001467239
1657845967,6263,-0.002467683
1657846099,6270,-0.000726534
1657846374,6282,-0.001003076
1657846491,6289,-0.002355822
1657846638,6296,-0.000744803
