,Step,Value
457,5889,-0.001843731786823024
458,5898,-0.0018401339089547937
459,5907,-0.0018302895398652457
460,5917,-0.0018320938844665932
461,5928,-0.0018345477256219273
462,5932,-0.001836103978365708
463,5933,-0.001830869618582051
464,5952,-0.0018287127923962306
465,5957,-0.0018218985044722684
466,5959,-0.0018279381194275458
467,5963,-0.0018234136882332704
468,5972,-0.0018265836113509377
469,5990,-0.0018158001852374283
470,6010,-0.001817137893385054
471,6015,-0.0018200522944512034
472,6024,-0.0018267705315066914
473,6030,-0.0018290714461916245
474,6031,-0.0018337583517297083
475,6035,-0.0018281058282124112
476,6038,-0.001817231419930287
477,6060,-0.0018239946957309841
478,6078,-0.0018306903387736743
479,6082,-0.0018373190253859375
480,6087,-0.001833993725132078
481,6103,-0.0018292561978807572
482,6105,-0.0018309416559019497
483,6115,-0.0018326439993429304
484,6121,-0.001824155239349501
485,6123,-0.0018307447769560059
486,6129,-0.0018277648891864458
487,6131,-0.0018331827302945814
488,6133,-0.0018252599229916355
489,6145,-0.0018183210637617191
490,6147,-0.0018164888131241021
491,6149,-0.001814705214992861
492,6172,-0.0018071249128429323
493,6181,-0.001813989253714503
494,6184,-0.0018163044211773579
495,6200,-0.0018185436869655842
496,6211,-0.0018185915400959283
497,6213,-0.0018191380946949692
498,6219,-0.0018258823037480196
499,6232,-0.0018238524107105395
500,6237,-0.0018287736366034341
501,6244,-0.0018217017002373998
502,6250,-0.0018284202732350258
503,6263,-0.0018345624205026755
504,6289,-0.0018253320262976488
505,6312,-0.0018294232760346723
506,6316,-0.0018314794432743257
507,6317,-0.0018305941288415824
508,6324,-0.0018366246075531667
509,6341,-0.0018375913514776352
510,6352,-0.0018441224479628588
511,6363,-0.0018505999834832303
512,6370,-0.001848169823648398
513,6376,-0.001842770705411914
514,6400,-0.0018358832883577948
515,6455,-0.001829790465474217
516,6459,-0.0018202630008194748
517,6472,-0.00182699596081128
518,6487,-0.0018257416212031673
519,6495,-0.0018186771549911357
520,6496,-0.0018155887734412244
521,6500,-0.0018205091157068123
522,6510,-0.0018104146745497442
523,6520,-0.0018109702978042468
524,6521,-0.0018047259248262044
525,6522,-0.0018031509555779422
526,6530,-0.0018095659960221627
527,6550,-0.0017988595460619412
528,6574,-0.0017952391306013218
529,6581,-0.0017919832992953084
530,6584,-0.0017964294963023553
531,6594,-0.0018033031413393318
532,6603,-0.0018095287099259385
533,6606,-0.0018157698428266792
534,6616,-0.0018094449943984125
535,6621,-0.0018021649544544282
536,6657,-0.001804802254909884
537,6666,-0.0018018185023607853
538,6668,-0.0017954127573371775
539,6672,-0.0017900344497638059
540,6678,-0.0017955960352661678
541,6681,-0.0017906746149135063
542,6688,-0.0017813302087643713
543,6696,-0.0017737670366767275
544,6699,-0.00177051302630996
545,6707,-0.0017776799160468604
546,6711,-0.0017681263568863918
547,6715,-0.001775137293317528
548,6738,-0.0017823215103843527
549,6742,-0.0017893709952805092
550,6749,-0.0017856654853277043
551,6753,-0.0017874158604744273
552,6764,-0.0017944137218696829
553,6776,-0.001795129354650986
554,6792,-0.0018000565611044762
555,6817,-0.0017962279454934314
556,6832,-0.001799461366038497
557,6846,-0.001804245722378112
558,6854,-0.0018013566351543309
559,6862,-0.0018034805388027876
560,6868,-0.0018099288934147599
561,6869,-0.0018002701244806123
562,6895,-0.0018071577132358061
563,6909,-0.0018136571461034481
564,6934,-0.0018204561646424137
565,6951,-0.0018219369629959895
566,6963,-0.0018286531833660296
567,6966,-0.0018334428815323693
568,6972,-0.0018378874227170455
569,6990,-0.0018317197284898749
570,6992,-0.001820873631204976
571,7010,-0.0018275836548929264
572,7014,-0.0018307862883439972
573,7035,-0.0018204645254605572
574,7039,-0.0018230557202059516
575,7046,-0.001825608253003892
576,7059,-0.001831625570473853
577,7065,-0.0018382103647691143
578,7079,-0.0018297541511214232
579,7091,-0.001836346899610209
580,7106,-0.001829992430614107
581,7114,-0.001832027126307966
582,7115,-0.0018386256150448863
583,7137,-0.0018353964488944375
584,7141,-0.001829580864405493
585,7155,-0.0018283601157614382
586,7167,-0.0018342546446038239
587,7168,-0.0018408476881577856
588,7175,-0.0018473748012762079
589,7189,-0.0018396269032634456
590,7195,-0.0018340867542308112
